difficulty,question,pronunciation,answers,correct
JLPT N1,達者,たっしゃ,"① 달인,명인\n② 능숙함,잘함\n③ 건강함,튼튼함","① 달인,명인\n② 능숙함,잘함\n③ 건강함,튼튼함"
JLPT N1,脱出,だっしゅつ,"① 탈출","① 탈출"
JLPT N1,脱する,だっする,"① 벗어나다,이탈하다\n② 탈출하다","① 벗어나다,이탈하다\n② 탈출하다"
JLPT N1,達成,たっせい,"① 달성","① 달성"
JLPT N1,脱退,だったい,"① 탈퇴","① 탈퇴"
JLPT N1,だったら,だったら,"① …다면,…라면\n② 그렇다면,그러하다면","① …다면,…라면\n② 그렇다면,그러하다면"
JLPT N1,立(て)替える,たてかえる,"① 입체 대신 돈을 갚다","① 입체 대신 돈을 갚다"
JLPT N1,建(て)前,たてまえ,"① 표면상의 방침,원칙\n② 겉으로 드러나는 모습","① 표면상의 방침,원칙\n② 겉으로 드러나는 모습"
JLPT N1,奉る,たてまつる,"① 바치다,헌상하다\n② 받들다,모시다","① 바치다,헌상하다\n② 받들다,모시다"
JLPT N1,たどり着く·辿り着く,たどりつく,"① 겨우 다다르다,도착하다","① 겨우 다다르다,도착하다"
JLPT N1,辿る,たどる,"① 더듬다,더듬어 찾다\n② 고생하여 다다르다","① 더듬다,더듬어 찾다\n② 고생하여 다다르다"
JLPT N1,束ねる,たばねる,"① 묶다,한 뭉치로 하다\n② 통솔하다,통괄하다","① 묶다,한 뭉치로 하다\n② 통솔하다,통괄하다"
JLPT N1,ダブル,ダブル,"① 더블\n② 이중의","① 더블\n② 이중의"
JLPT N1,他方,たほう,"① 타방,다른 방향\n② 한편,또 한편으로","① 타방,다른 방향\n② 한편,또 한편으로"
JLPT N1,多忙,たぼう,"① 다망,매우 바쁨","① 다망,매우 바쁨"
JLPT N1,賜う·給う,たまう,"① 주시다,내리시다\n② …하시다","① 주시다,내리시다\n② …하시다"
JLPT N1,魂·霊,たましい,"① 혼,영혼\n② 정신,기력","① 혼,영혼\n② 정신,기력"
JLPT N1,溜(ま)り,たまり,"① 굄,웅덩이\n② 대기실 (씨름에서)","① 굄,웅덩이\n② 대기실 (씨름에서)"
JLPT N1,賜(わ)る·給わる,たまわる,"① 윗사람에게서 받다\n② 내려 주시다","① 윗사람에게서 받다\n② 내려 주시다"
JLPT N1,保つ,たもつ,"① 가지다,지니다\n② 지키다,유지하다","① 가지다,지니다\n② 지키다,유지하다"
JLPT N1,容易い,たやすい,"① 쉽다,손쉽다\n② 경솔하다","① 쉽다,손쉽다\n② 경솔하다"
JLPT N1,多様,たよう,"① 다양 (=동의어さまざま)","① 다양 (=동의어さまざま)"
JLPT N1,怠い·懈い,だるい,"① 나른하다\n② 지루하다","① 나른하다\n② 지루하다"
JLPT N1,弛み,たるみ,"① 느슨함,늘어짐,해이","① 느슨함,늘어짐,해이"
JLPT N1,弛む,たるむ,"① 느슨해지다,풀어지다","① 느슨해지다,풀어지다"
JLPT N1,垂れる,たれる,"① 처지다,늘어지다\n② 떨어지다","① 처지다,늘어지다\n② 떨어지다"
JLPT N1,タレント,タレント,"① 탤런트","① 탤런트"
JLPT N1,タワー,タワー,"① 타워,탑","① 타워,탑"
JLPT N1,単一,たんいつ,"① 단일","① 단일"
JLPT N1,担架,たんか,"① 들것","① 들것"
JLPT N1,団結,だんけつ,"① 단결","① 단결"
JLPT N1,探検·探険,たんけん,"① 탐험","① 탐험"
JLPT N1,断言,だんげん,"① 단언","① 단언"
JLPT N1,短縮,たんしゅく,"① 단축","① 단축"
JLPT N1,断然,だんぜん,"① 단연,현저히\n② 훨씬\n③ 단호한","① 단연,현저히\n② 훨씬\n③ 단호한"
JLPT N1,炭素,たんそ,"① 탄소","① 탄소"
JLPT N1,短大,たんだい,"① 단대,전문대. 短期大学(たんきだいがく)의 준말","① 단대,전문대. 短期大学(たんきだいがく)의 준말"
JLPT N1,単調,たんちょう,"① 단조","① 단조"
JLPT N1,単独,たんどく,"① 단독","① 단독"
JLPT N1,旦那·檀那,だんな,"① 주인,주인장\n② 남편\n③ 나리,영감","① 주인,주인장\n② 남편\n③ 나리,영감"
JLPT N1,短波,たんぱ,"① 단파","① 단파"
JLPT N1,断面,だんめん,"① 단면,일면","① 단면,일면"
JLPT N1,弾力,だんりょく,"① 탄력","① 탄력"
JLPT N1,治安,ちあん,"① 치안","① 치안"
JLPT N1,チェンジ,チェンジ,"① 체인지\n② 교체,바꿈","① 체인지\n② 교체,바꿈"
JLPT N1,違える,ちがえる,"① 다르게 하다\n② 잘못 하다,틀리게 하다\n③ 어기다,위반하다","① 다르게 하다\n② 잘못 하다,틀리게 하다\n③ 어기다,위반하다"
JLPT N1,畜産,ちくさん,"① 축산","① 축산"
JLPT N1,畜生,ちくしょう,"① 축생,짐승\n② 빌어먹을,썩을","① 축생,짐승\n② 빌어먹을,썩을"
JLPT N1,蓄積,ちくせき,"① 축적","① 축적"
JLPT N1,地形,ちけい,"① 지형","① 지형"
JLPT N1,知性,ちせい,"① 지성","① 지성"
JLPT N1,縮まる,ちぢまる,"① 쪼그라들다,줄어들다\n② 시간·거리가 단축되다","① 쪼그라들다,줄어들다\n② 시간·거리가 단축되다"
JLPT N1,秩序,ちつじょ,"① 질서","① 질서"
JLPT N1,窒息,ちっそく,"① 질식","① 질식"
JLPT N1,知的,ちてき,"① 지적","① 지적"
JLPT N1,チャイム,チャイム,"① 종,벨","① 종,벨"
JLPT N1,着手,ちゃくしゅ,"① 착수,시작","① 착수,시작"
JLPT N1,着色,ちゃくしょく,"① 착색,채색","① 착색,채색"
JLPT N1,着席,ちゃくせき,"① 착석","① 착석"
JLPT N1,着目,ちゃくもく,"① 착목,주목,착안","① 착목,주목,착안"
JLPT N1,着陸,ちゃくりく,"① 착륙","① 착륙"
JLPT N1,着工,ちゃっこう,"① 착공,공사 시작","① 착공,공사 시작"
JLPT N1,茶の間,ちゃのま,"① 식사하는 곳,거실\n② 다실","① 식사하는 곳,거실\n② 다실"
JLPT N1,茶の湯,ちゃのゆ,"① 다도\n② 다도회,모임","① 다도\n② 다도회,모임"
JLPT N1,ちやほや,ちやほや,"① 애지중지,응석을 받아주는 것","① 애지중지,응석을 받아주는 것"
JLPT N1,チャンネル,チャンネル,"① 채널","① 채널"
JLPT N1,宙返り,ちゅうがえり,"① 공중제비,재주 넘기\n② 공중 회전","① 공중제비,재주 넘기\n② 공중 회전"
JLPT N1,中継,ちゅうけい,"① 중계","① 중계"
JLPT N1,忠告,ちゅうこく,"① 충고,충언","① 충고,충언"
JLPT N1,中枢,ちゅうすう,"① 중추,가장 중요한 부분","① 중추,가장 중요한 부분"
JLPT N1,抽選·抽籤,ちゅうせん,"① 추첨 (=동의어くじびき)","① 추첨 (=동의어くじびき)"
JLPT N1,中断,ちゅうだん,"① 중단","① 중단"
JLPT N1,中毒,ちゅうどく,"① 중독","① 중독"
JLPT N1,中腹,ちゅうふく,"① 중복,중턱","① 중복,중턱"
JLPT N1,中和,ちゅうわ,"① 중화,중성화","① 중화,중성화"
JLPT N1,著,ちょ,"① 저,저술,저서","① 저,저술,저서"
JLPT N1,調印,ちょういん,"① 조인,계약","① 조인,계약"
JLPT N1,聴覚,ちょうかく,"① 청각","① 청각"
JLPT N1,兆候·徴候,ちょうこう,"① 징후,징조,조짐 (=동의어まえぶれ)","① 징후,징조,조짐 (=동의어まえぶれ)"
JLPT N1,徴収,ちょうしゅう,"① 징수","① 징수"
JLPT N1,挑戦,ちょうせん,"① 도전 (=동의어チャレンジ)","① 도전 (=동의어チャレンジ)"
JLPT N1,調停,ちょうてい,"① 조정,중재","① 조정,중재"
JLPT N1,重複,ちょうふく,"① 중복,겹침","① 중복,겹침"
JLPT N1,長編·長篇,ちょうへん,"① 장편","① 장편"
JLPT N1,重宝·調法,ちょうほう,"① 편리함,편리하게 여김\n② 소중히 여김\n③ 중보,귀중한 보물","① 편리함,편리하게 여김\n② 소중히 여김\n③ 중보,귀중한 보물"
JLPT N1,調和,ちょうわ,"① 조화","① 조화"
JLPT N1,ちょくちょく,ちょくちょく,"① 이따금,가끔 (=동의어ちょいちょい)","① 이따금,가끔 (=동의어ちょいちょい)"
JLPT N1,直面,ちょくめん,"① 직면","① 직면"
JLPT N1,貯蓄·儲蓄,ちょちく,"① 저축","① 저축"
JLPT N1,直感,ちょっかん,"① 직감","① 직감"
JLPT N1,著名,ちょめい,"① 저명한,유명한","① 저명한,유명한"
JLPT N1,ちらっと,ちらっと,"① 흘끗,잠깐,언뜻","① 흘끗,잠깐,언뜻"
JLPT N1,ちり取り·塵取り,ちりとり,"① 쓰레받기 (=동의어ごみとり)","① 쓰레받기 (=동의어ごみとり)"
JLPT N1,賃金·賃銀,ちんぎん,"① 임금,보수,품삯","① 임금,보수,품삯"
JLPT N1,沈殿·沈澱,ちんでん,"① 침전","① 침전"
JLPT N1,沈没,ちんぼつ,"① 침몰,가라앉음","① 침몰,가라앉음"
JLPT N1,沈黙,ちんもく,"① 침묵","① 침묵"
JLPT N1,陳列,ちんれつ,"① 진열","① 진열"
JLPT N1,追及,ついきゅう,"① 뒤쫓음\n② 청구,추궁함","① 뒤쫓음\n② 청구,추궁함"
JLPT N1,追跡,ついせき,"① 추적","① 추적"
JLPT N1,追放,ついほう,"① 추방 (=동의어パージ)","① 추방 (=동의어パージ)"
JLPT N1,費やす,ついやす,"① 쓰다,소비하다\n② 낭비하다,허비하다","① 쓰다,소비하다\n② 낭비하다,허비하다"
JLPT N1,墜落,ついらく,"① 추락","① 추락"
JLPT N1,痛感,つうかん,"① 통감","① 통감"
JLPT N1,通常,つうじょう,"① 통상,통상시\n② 보통","① 통상,통상시\n② 보통"
JLPT N1,痛切,つうせつ,"① 통절,절실히 느낌\n② 매우 적절한","① 통절,절실히 느낌\n② 매우 적절한"
JLPT N1,杖,つえ,"① 지팡이\n② 의지하는 것","① 지팡이\n② 의지하는 것"
JLPT N1,使い道·使い途,つかいみち,"① 용도\n② 사용법,쓰는 법","① 용도\n② 사용법,쓰는 법"
JLPT N1,支える·閊える,つかえる,"① 막히다\n② 밀리다,가로막다","① 막히다\n② 밀리다,가로막다"
JLPT N1,司る·掌る,つかさどる,"① 맡다,담당하다\n② 관리하다,지배하다","① 맡다,담당하다\n② 관리하다,지배하다"
JLPT N1,束の間,つかのま,"① 잠깐 동안,한 순간","① 잠깐 동안,한 순간"
JLPT N1,月並(み)·月次,つきなみ,"① 평범함,진부함\n② 월례,다달이","① 평범함,진부함\n② 월례,다달이"
JLPT N1,続ぎめ·継(ぎ)目·接(ぎ)目,つぎめ,"① 이음매\n② 관절","① 이음매\n② 관절"
JLPT N1,尽(く)す,つくす,"① 최선을 다하다\n② 애쓰다\n③ 다...해 버리다","① 최선을 다하다\n② 애쓰다\n③ 다...해 버리다"
JLPT N1,熟·熟熟,つくづく,"① 아주,절실히\n② 눈여겨,뚫어지게\n③ 곰곰이","① 아주,절실히\n② 눈여겨,뚫어지게\n③ 곰곰이"
JLPT N1,作り,つくり,"① 만듦새,됨됨이\n② 가장한,꾸민\n③ 꾸밈,몸다장","① 만듦새,됨됨이\n② 가장한,꾸민\n③ 꾸밈,몸다장"
JLPT N1,繕う,つくろう,"① 수선하다\n② 겉을 꾸미다\n③ 체면을 세우다","① 수선하다\n② 겉을 꾸미다\n③ 체면을 세우다"
JLPT N1,付け加える,つけくわえる,"① 보태다,덧붙이다,첨가하다","① 보태다,덧붙이다,첨가하다"
JLPT N1,告げる,つげる,"① 고하다,알리다","① 고하다,알리다"
JLPT N1,辻褄,つじつま,"① 사리,이치,앞뒤\n② 계산","① 사리,이치,앞뒤\n② 계산"
JLPT N1,筒,つつ,"① 통,속이 빈 관\n② 총신,포신","① 통,속이 빈 관\n② 총신,포신"
JLPT N1,突く,つつく,"① 쿡쿡 찌르다\n② 들추어내다\n③ 꼬드기다,부추기다\n④ 괴롭히다","① 쿡쿡 찌르다\n② 들추어내다\n③ 꼬드기다,부추기다\n④ 괴롭히다"
JLPT N1,慎む·敬む,つつしむ,"① 삼가다,조심하다\n② 황공히 여기다","① 삼가다,조심하다\n② 황공히 여기다"
JLPT N1,突っ突く,つっつく,"① 쿡쿡 찌르다,찔러대다","① 쿡쿡 찌르다,찔러대다"
JLPT N1,突っ張る,つっぱる,"① 버티다,떠받치다\n② 우기다\n③ 근육이 땅기다","① 버티다,떠받치다\n② 우기다\n③ 근육이 땅기다"
JLPT N1,勤め先·勉め先,つとめさき,"① 근무처,직장","① 근무처,직장"
JLPT N1,努めて,つとめて,"① 가능한 한,될 수 있는 대로","① 가능한 한,될 수 있는 대로"
JLPT N1,繫ぐ,つなぐ,"① 매다,묶어 놓다\n② 잇다,연결하다\n③ 보존하다","① 매다,묶어 놓다\n② 잇다,연결하다\n③ 보존하다"
JLPT N1,津波·津浪·海嘯,つなみ,"① 해일","① 해일"
JLPT N1,角,つの,"① 뿔","① 뿔"
JLPT N1,募る,つのる,"① 점점 심해지다\n② 모집하다,모으다","① 점점 심해지다\n② 모집하다,모으다"
JLPT N1,呟く,つぶやく,"① 중얼거리다,투덜대다","① 중얼거리다,투덜대다"
JLPT N1,円ら,つぶら,"① 동글동글한","① 동글동글한"
JLPT N1,瞑る,つぶる,"① 눈을 감다 (=동의어つむる)","① 눈을 감다 (=동의어つむる)"
JLPT N1,壺·壷,つぼ,"① 단지,항아리\n② 예상했던 바\n③ 급소,요점","① 단지,항아리\n② 예상했던 바\n③ 급소,요점"
JLPT N1,蕾·莟,つぼみ,"① 꽃봉오리","① 꽃봉오리"
JLPT N1,連なる·列なる,つらなる,"① 나란히 줄지어 있다\n② 이어지다\n③ 참석하다","① 나란히 줄지어 있다\n② 이어지다\n③ 참석하다"
JLPT N1,貫く,つらぬく,"① 관통하다,꿰뚫다\n② 관철하다,일관하다","① 관통하다,꿰뚫다\n② 관철하다,일관하다"
JLPT N1,連ねる·列ねる,つらねる,"① 늘어놓다,세우다\n② 동반하다","① 늘어놓다,세우다\n② 동반하다"
JLPT N1,釣(り)鐘·吊鐘,つりがね,"① 종,조종,범종 (=동의어つきがね)","① 종,조종,범종 (=동의어つきがね)"
JLPT N1,釣(り)皮·釣(り)革·吊り革,つりかわ,"① 가죽 손잡이","① 가죽 손잡이"
JLPT N1,手当,てあて,"① 치료,조치\n② 준비,마련\n③ 수당,급여","① 치료,조치\n② 준비,마련\n③ 수당,급여"
JLPT N1,定義,ていぎ,"① 정의,정의하다","① 정의,정의하다"
JLPT N1,提供,ていきょう,"① 제공","① 제공"
JLPT N1,提携,ていけい,"① 제휴 (=동의어タイアップ)","① 제휴 (=동의어タイアップ)"
JLPT N1,体裁,ていさい,"① 일정한 형식,체재\n② 외관,겉모양\n③ 체면","① 일정한 형식,체재\n② 외관,겉모양\n③ 체면"
JLPT N1,提示,ていじ,"① 제시","① 제시"
JLPT N1,定食,ていしょく,"① 정식요리","① 정식요리"
JLPT N1,訂正,ていせい,"① 정정","① 정정"
JLPT N1,停滞,ていたい,"① 정체,지체되다\n② 먹은 것이 소화되지 않음","① 정체,지체되다\n② 먹은 것이 소화되지 않음"
JLPT N1,邸宅,ていたく,"① 저택 (=동의어やしき)","① 저택 (=동의어やしき)"
JLPT N1,定年·停年,ていねん,"① 정년","① 정년"
JLPT N1,堤防,ていぼう,"① 제방,둑 (=동의어どて)","① 제방,둑 (=동의어どて)"
JLPT N1,手遅れ·手後れ,ておくれ,"① 때를 놓침,늦음","① 때를 놓침,늦음"
JLPT N1,でかい,でかい,"① 크다,방대하다","① 크다,방대하다"
JLPT N1,手掛(か)り·手懸(か)り,てがかり,"① 단서,실마리\n② 손으로 붙잡을 곳","① 단서,실마리\n② 손으로 붙잡을 곳"
JLPT N1,手掛ける·手懸ける,てがける,"① 손수 다루다\n② 보살피다,돌보다","① 손수 다루다\n② 보살피다,돌보다"
JLPT N1,手数,てかず,"① 수고,귀찮은 일","① 수고,귀찮은 일"
JLPT N1,手軽,てがる,"① 손쉬운,간편한","① 손쉬운,간편한"
JLPT N1,適応,てきおう,"① 적응","① 적응"
JLPT N1,適宜,てきぎ,"① 적당히,적절히\n② 각자가 알아서","① 적당히,적절히\n② 각자가 알아서"
JLPT N1,適性,てきせい,"① 적성","① 적성"
JLPT N1,出来物,できもの,"① 부스럼,뾰루지","① 부스럼,뾰루지"
JLPT N1,手際,てぎわ,"① 솜씨,일 처리 방식","① 솜씨,일 처리 방식"
JLPT N1,デコレーション,デコレーション,"① 데코레이션,장식","① 데코레이션,장식"
JLPT N1,手ごろ·手頃,てごろ,"① 알맞음,적당함\n② 손에 알맞음","① 알맞음,적당함\n② 손에 알맞음"
JLPT N1,デザイン,デザイン,"① 디자인,설계","① 디자인,설계"
JLPT N1,手順,てじゅん,"① 수순,순서,절차","① 수순,순서,절차"
JLPT N1,手錠·手鎖,てじょう,"① 수갑,쇠고랑","① 수갑,쇠고랑"
JLPT N1,手数,てすう,"① 수고,귀찮음","① 수고,귀찮음"
JLPT N1,手近,てぢか,"① 거리상으로 가까운\n② 친근한,실생활과 가까운","① 거리상으로 가까운\n② 친근한,실생활과 가까운"
JLPT N1,てっきり,てっきり,"① 틀림없이,꼭\n② 아니나 다를까","① 틀림없이,꼭\n② 아니나 다를까"
JLPT N1,鉄鋼,てっこう,"① 철강,강철","① 철강,강철"
JLPT N1,デッサン,デッサン,"① 데생,스케치","① 데생,스케치"
